route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
RWIP-2181,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2182,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2185,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2196,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2197,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2200,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWIP-2201,RWIP,"Rosewood line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-1872,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-1873,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-2072,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-2124,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-2127,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-2152,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWNA-2185,RWNA,"Rosewood line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-1872,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-1873,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-2072,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-2124,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-2127,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-2152,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
RWRP-2185,RWRP,"Rosewood line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,008752,FFFFFF
SHBR-1872,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1873,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1875,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-1898,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2072,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2124,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2127,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2152,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2181,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2182,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2185,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2196,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2197,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2200,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHBR-2201,SHBR,"Shorncliffe line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCA-2197,SHCA,"Shorncliffe line - Caboolture line",,2,https://www.translink.com.au,00447C,FFFFFF
SHCL-1872,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1873,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1875,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-1898,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2072,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2124,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2127,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2152,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2181,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2182,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2185,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2196,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHCL-2197,SHCL,"Shorncliffe line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
SHRP-2197,SHRP,"Shorncliffe line - Redcliffe Peninsula Line",,2,https://www.translink.com.au,00447C,FFFFFF
SHSH-2197,SHSH,"Shorncliffe line - Shorncliffe line",,2,https://www.translink.com.au,00447C,FFFFFF
SMBI-878,SMBI,"Bay Island Ferries",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/southern-moreton-bay-island-ferry,00447C,FFFFFF
SPBR-1872,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-1873,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2072,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2124,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2127,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2152,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2185,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPBR-2197,SPBR,"Springfield line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1872,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1873,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-1898,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2072,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2124,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2127,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2152,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2182,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2185,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPCA-2197,SPCA,"Springfield line - Caboolture line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPIP-2200,SPIP,"Springfield line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPIP-2201,SPIP,"Springfield line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1872,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1873,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-1898,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2072,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2124,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2127,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2152,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2182,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2185,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPNA-2197,SPNA,"Springfield line - Nambour line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
SPRP-1872,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1873,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1875,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-1898,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2072,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2124,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2127,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2152,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2181,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2182,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2185,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2196,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SPRP-2197,SPRP,"Springfield line - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
SYDS-1895,SYDS,"City Hopper North Quay - Sydney St",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/cityhopper,D20000,FFFFFF
THRN-1895,THRN,"Holman Street - Riverside",,4,https://jp.translink.com.au/travel-information/network-information/ferries/T/eagle-street-to-thornton-street-cross-river-ferry,00447C,FFFFFF
